-34.0,10.0,-34.0,6.0,-6.0,14.0,-2.0,-6.0,2.0,-22.0
1116.0,1048.0,513.0,1280.0,1332.0,1052.0,261.0,411.0,996.0,1036.0
1565.0,1468.0,1116.0,943.0,1324.0,971.0,1228.0,2562.0,2331.0,1364.0
1630.0,1297.0,2293.0,1088.0,1266.0,1714.0,1272.0,846.0,992.0,1052.0
1825.0,1115.0,3464.0,2313.0,2595.0,1600.0,2493.0,3066.0,1419.0,1800.0
3500.0,1870.0,3456.0,2246.0,2839.0,3448.0,1719.0,2508.0,3480.0,2552.0
1220.0,2594.0,2551.0,3059.0,3468.0,3484.0,2602.0,3456.0,2026.0,3412.0
2520.0,1554.0,2548.0,2431.0,3024.0,2117.0,1999.0,3344.0,1575.0,3252.0
3391.0,1045.0,3454.0,3584.0,3524.0,2550.0,3180.0,2357.0,3327.0,3286.0
1630.0,3416.0,3624.0,3712.0,2581.0,3596.0,1246.0,3332.0,2041.0,3492.0
3508.0,2427.0,1918.0,2108.0,2548.0,2997.0,1228.0,3480.0,3285.0,2020.0
3568.0,1919.0,2512.0,739.0,2019.0,1294.0,2390.0,2824.0,3397.0,2365.0
3544.0,3636.0,3452.0,3516.0,3200.0,3388.0,2400.0,1942.0,3508.0,3532.0
3304.0,3412.0,3398.0,3588.0,2117.0,1570.0,2022.0,1281.0,3352.0,3444.0
3501.0,2152.0,2400.0,1622.0,3166.0,3001.0,3003.0,3492.0,3001.0,3418.0
3588.0,1584.0,2985.0,3560.0,3480.0,2656.0,2999.0,3376.0,3135.0,2798.0
