2.831492
1.8959336
0.92930096
1.2062051
1.4727106
1.2721292
1.1345677
1.098366
1.2398052
1.479374
1.2795556
1.3890795
1.3818889
1.3999561
1.4314374
1.5622255
1.6093954
1.5277493
1.440018
1.6516759
1.7145342
1.7945458
1.629697
1.6918793
1.7454057
