-80.0,-99.0,-98.0,-93.0,-96.0,-93.0,-99.0,-98.0,-98.0,-98.0
563.0,567.0,564.0,548.0,547.0,501.0,553.0,554.0,498.0,553.0
495.0,501.0,487.0,494.0,487.0,493.0,525.0,496.0,489.0,498.0
501.0,521.0,528.0,496.0,496.0,491.0,491.0,491.0,496.0,491.0
506.0,514.0,503.0,500.0,521.0,516.0,491.0,520.0,525.0,518.0
516.0,522.0,509.0,5.0,279.0,371.0,630.0,518.0,209.0,580.0
503.0,525.0,170.0,507.0,515.0,128.0,523.0,370.0,510.0,519.0
546.0,699.0,444.0,536.0,583.0,568.0,790.0,412.0,526.0,567.0
513.0,865.0,522.0,981.0,521.0,947.0,1039.0,503.0,698.0,1044.0
861.0,656.0,1097.0,654.0,618.0,958.0,334.0,1089.0,488.0,1165.0
455.0,1134.0,751.0,919.0,739.0,143.0,1148.0,865.0,760.0,546.0
549.0,1227.0,527.0,1158.0,1238.0,1149.0,993.0,1278.0,956.0,979.0
949.0,929.0,732.0,935.0,955.0,853.0,1268.0,848.0,921.0,1279.0
1007.0,1201.0,1035.0,642.0,662.0,1088.0,1083.0,788.0,1303.0,1121.0
401.0,328.0,1322.0,909.0,1283.0,703.0,570.0,499.0,753.0,1093.0
990.0,954.0,1314.0,545.0,882.0,1027.0,469.0,528.0,944.0,826.0
