-732.0,-588.0,448.0,320.0,720.0,1616.0,2204.0,1928.0,580.0,2204.0
2189.0,1959.0,847.0,947.0,381.0,518.0,1593.0,1276.0,1907.0,481.0
2449.0,2316.0,2900.0,1639.0,1681.0,1380.0,2468.0,1867.0,3608.0,2519.0
1988.0,2828.0,1469.0,3299.0,2367.0,2721.0,3621.0,1217.0,2864.0,2104.0
2644.0,1636.0,3248.0,3084.0,3644.0,3051.0,2350.0,2055.0,1719.0,3608.0
2914.0,2592.0,3392.0,3022.0,1028.0,2549.0,2457.0,2815.0,1849.0,2135.0
3684.0,3112.0,3556.0,2886.0,2155.0,3544.0,3117.0,3214.0,3560.0,3592.0
3419.0,3512.0,3592.0,2257.0,3368.0,3460.0,3508.0,2210.0,3387.0,2234.0
3396.0,3120.0,1439.0,3220.0,3476.0,3320.0,3560.0,3340.0,2737.0,2517.0
3456.0,3624.0,3074.0,3552.0,3492.0,3448.0,3512.0,1794.0,3436.0,3648.0
3576.0,3496.0,2125.0,3524.0,3592.0,2425.0,3576.0,3428.0,3636.0,2818.0
3329.0,3399.0,2333.0,3500.0,3416.0,1518.0,3380.0,2143.0,2263.0,3396.0
3448.0,3652.0,3219.0,3380.0,3576.0,3500.0,3540.0,2021.0,3620.0,3668.0
3508.0,3540.0,3053.0,3436.0,3508.0,1597.0,3512.0,3083.0,3324.0,3628.0
2826.0,3688.0,3575.0,1997.0,2515.0,3004.0,3548.0,3556.0,3263.0,3640.0
3576.0,2359.0,3652.0,3628.0,2689.0,3460.0,2131.0,3556.0,2521.0,3167.0
