426.0,74.0,494.0,522.0,737.0,417.0,585.0,699.0,620.0,570.0
523.0,993.0,1277.0,542.0,456.0,798.0,440.0,599.0,549.0,236.0
1298.0,811.0,654.0,1251.0,1166.0,899.0,1091.0,516.0,723.0,620.0
543.0,1036.0,989.0,821.0,632.0,1394.0,645.0,270.0,646.0,1347.0
1306.0,868.0,1331.0,1331.0,1302.0,1325.0,1328.0,996.0,925.0,1374.0
1395.0,1366.0,1277.0,1330.0,1034.0,1186.0,1303.0,1309.0,879.0,1318.0
1364.0,1309.0,1372.0,915.0,1298.0,1408.0,1392.0,1311.0,1340.0,845.0
1336.0,1343.0,825.0,1334.0,1384.0,1339.0,1324.0,1306.0,1377.0,1336.0
1335.0,1275.0,1311.0,1319.0,1081.0,1173.0,1321.0,1315.0,1338.0,1306.0
1299.0,1403.0,1297.0,1325.0,1372.0,1328.0,1349.0,1129.0,1364.0,1355.0
1302.0,1065.0,1323.0,1330.0,1288.0,1216.0,1289.0,1258.0,1313.0,1352.0
994.0,1352.0,531.0,969.0,1281.0,1228.0,1342.0,1310.0,1005.0,1326.0
1166.0,1253.0,1086.0,1304.0,1227.0,1269.0,1338.0,961.0,1216.0,1150.0
1350.0,660.0,1002.0,1325.0,1379.0,1315.0,706.0,1226.0,1344.0,916.0
1319.0,1309.0,630.0,1215.0,1404.0,1061.0,1317.0,876.0,1341.0,1364.0
1119.0,1185.0,1285.0,1314.0,1362.0,1336.0,1334.0,1396.0,984.0,1101.0
