-87.0,-86.0,-99.0,-95.0,-98.0,-99.0,-96.0,-94.0,-93.0,-98.0
510.0,524.0,544.0,524.0,552.0,538.0,499.0,518.0,517.0,524.0
497.0,494.0,503.0,504.0,490.0,500.0,503.0,500.0,499.0,490.0
499.0,489.0,488.0,491.0,487.0,499.0,496.0,499.0,496.0,487.0
532.0,523.0,514.0,546.0,550.0,569.0,514.0,536.0,527.0,544.0
504.0,552.0,537.0,524.0,587.0,518.0,558.0,590.0,544.0,562.0
479.0,438.0,201.0,528.0,966.0,478.0,439.0,535.0,239.0,585.0
348.0,291.0,946.0,592.0,85.0,891.0,1207.0,384.0,719.0,536.0
1192.0,447.0,612.0,701.0,853.0,1140.0,1008.0,1060.0,559.0,1151.0
490.0,1127.0,512.0,747.0,1191.0,1211.0,566.0,510.0,997.0,574.0
1056.0,544.0,537.0,252.0,909.0,821.0,399.0,1007.0,895.0,810.0
724.0,999.0,778.0,1045.0,1121.0,513.0,996.0,350.0,983.0,548.0
516.0,450.0,534.0,666.0,832.0,855.0,724.0,540.0,804.0,515.0
1295.0,841.0,615.0,1286.0,1300.0,864.0,851.0,888.0,511.0,932.0
814.0,1225.0,1102.0,1086.0,773.0,797.0,919.0,695.0,697.0,1089.0
1231.0,1251.0,703.0,1015.0,1245.0,1204.0,1307.0,712.0,1073.0,1171.0
