-113.0,-95.0,-107.0,-113.0,-88.0,-90.0,-104.0,-114.0,-114.0,-114.0
34.0,106.0,42.0,22.0,22.0,-2.0,20.0,22.0,32.0,24.0
74.0,122.0,36.0,120.0,-12.0,142.0,172.0,72.0,106.0,12.0
58.0,8.0,26.0,32.0,68.0,20.0,46.0,40.0,88.0,38.0
92.0,84.0,58.0,20.0,60.0,52.0,46.0,58.0,76.0,102.0
54.0,159.0,68.0,28.0,436.0,263.0,198.0,54.0,16.0,42.0
1036.0,409.0,80.0,1072.0,418.0,679.0,807.0,885.0,506.0,176.0
664.0,1070.0,1102.0,1052.0,853.0,611.0,619.0,872.0,917.0,290.0
1286.0,1202.0,1072.0,1208.0,739.0,399.0,1114.0,1214.0,761.0,1176.0
333.0,994.0,613.0,975.0,913.0,1132.0,1172.0,400.0,1204.0,810.0
914.0,1017.0,1050.0,1182.0,1168.0,881.0,502.0,689.0,1140.0,729.0
1194.0,527.0,1240.0,761.0,954.0,893.0,490.0,866.0,598.0,621.0
962.0,536.0,721.0,917.0,1118.0,484.0,889.0,1298.0,442.0,1284.0
779.0,1154.0,1156.0,764.0,745.0,1218.0,841.0,1114.0,1212.0,1182.0
1136.0,1142.0,906.0,390.0,1188.0,1158.0,1130.0,994.0,937.0,1234.0
871.0,1138.0,1206.0,1196.0,1138.0,805.0,676.0,1047.0,606.0,921.0
