2556.0,520.0,-76.0,1396.0,1728.0,1120.0,1256.0,-548.0,2500.0,-72.0
1319.0,2125.0,706.0,1740.0,1303.0,906.0,1964.0,846.0,3540.0,1868.0
1008.0,696.0,962.0,2114.0,1502.0,1691.0,1286.0,1655.0,1116.0,1048.0
2425.0,2474.0,1306.0,1192.0,2312.0,1472.0,1465.0,1890.0,1372.0,2935.0
3572.0,3564.0,1284.0,2222.0,1711.0,3388.0,2062.0,3420.0,2077.0,1741.0
3628.0,3600.0,2835.0,3464.0,2420.0,3680.0,3469.0,3171.0,2543.0,3120.0
3504.0,1816.0,1982.0,2826.0,2538.0,2624.0,2593.0,2315.0,2911.0,2982.0
3376.0,3316.0,3336.0,1552.0,3474.0,3432.0,3372.0,3508.0,3512.0,3018.0
3328.0,1843.0,3364.0,2499.0,952.0,3416.0,2902.0,3280.0,3266.0,2280.0
2175.0,3536.0,1687.0,3440.0,3492.0,3420.0,3079.0,2262.0,2616.0,1800.0
3045.0,3492.0,3152.0,3476.0,3084.0,3504.0,3524.0,3019.0,2518.0,3476.0
3504.0,2848.0,2014.0,3452.0,3378.0,3216.0,3612.0,3512.0,1597.0,3516.0
3524.0,3168.0,3536.0,3564.0,3372.0,2979.0,3388.0,2383.0,3352.0,3180.0
2672.0,3612.0,3532.0,1797.0,3452.0,3552.0,3624.0,3372.0,2221.0,3536.0
3516.0,3560.0,1351.0,2444.0,848.0,1937.0,3340.0,1976.0,2878.0,3536.0
3452.0,3472.0,2792.0,3392.0,3548.0,3372.0,3420.0,3528.0,3328.0,3632.0
