-116.0,-100.0,-70.0,-92.0,-124.0,-76.0,-124.0,-112.0,-84.0,-77.0
1154.0,1078.0,1200.0,1288.0,1126.0,1168.0,1116.0,964.0,1116.0,1104.0
1062.0,589.0,1090.0,1028.0,1098.0,1108.0,1050.0,1058.0,1102.0,1108.0
1384.0,1466.0,1244.0,1304.0,1088.0,1074.0,1008.0,929.0,1056.0,1168.0
973.0,1149.0,1959.0,1042.0,1222.0,1423.0,2366.0,1803.0,971.0,1464.0
1274.0,1010.0,1128.0,1256.0,1180.0,794.0,1645.0,2758.0,2732.0,1180.0
2001.0,1718.0,1566.0,543.0,1440.0,2239.0,2228.0,1726.0,1456.0,2706.0
1372.0,2127.0,2810.0,1526.0,1624.0,1241.0,1740.0,1577.0,1082.0,1772.0
2686.0,2638.0,2237.0,2962.0,1387.0,2806.0,1376.0,2739.0,1380.0,1258.0
2704.0,2370.0,1685.0,2478.0,3020.0,2442.0,1557.0,3114.0,2982.0,1871.0
2216.0,1627.0,1572.0,2950.0,2924.0,2248.0,2392.0,2771.0,2513.0,2505.0
2552.0,1513.0,3020.0,3216.0,3064.0,2900.0,2330.0,3126.0,1865.0,2494.0
2242.0,3082.0,1524.0,2141.0,3024.0,3102.0,1736.0,2966.0,2876.0,1753.0
2736.0,3146.0,1070.0,3086.0,1942.0,2753.0,2485.0,2364.0,2139.0,3018.0
2974.0,2978.0,3100.0,2930.0,3110.0,2017.0,3048.0,2145.0,1494.0,3108.0
2794.0,3098.0,1232.0,3108.0,1747.0,2862.0,1675.0,1785.0,2874.0,2912.0
