59.728615
70.325226
33.679436
38.66126
30.33597
12.9110775
15.429391
17.90443
11.200296
11.476827
8.588366
6.940795
5.8763576
5.857271
5.067492
3.6051826
3.3551762
4.2591867
4.408343
2.6944795
2.8071425
5.121584
2.7719674
3.8967395
2.626199
