-84.0,736.0,-338.0,-602.0,668.0,-668.0,60.0,128.0,800.0,-404.0
628.0,1104.0,1156.0,1042.0,181.0,1124.0,263.0,201.0,173.0,1018.0
499.0,774.0,666.0,843.0,371.0,366.0,885.0,599.0,1054.0,794.0
1312.0,878.0,204.0,1222.0,619.0,1030.0,458.0,771.0,737.0,856.0
814.0,535.0,534.0,852.0,633.0,1099.0,844.0,777.0,724.0,728.0
938.0,1218.0,980.0,1184.0,369.0,1180.0,1192.0,669.0,917.0,254.0
1124.0,698.0,1058.0,454.0,1164.0,654.0,901.0,1144.0,1060.0,508.0
1056.0,1202.0,1140.0,1120.0,1158.0,1134.0,1130.0,963.0,1128.0,1154.0
963.0,1154.0,697.0,1182.0,899.0,1166.0,573.0,1016.0,1154.0,1028.0
1200.0,1254.0,983.0,1214.0,1216.0,997.0,1292.0,1106.0,1174.0,1068.0
1024.0,1240.0,570.0,1198.0,1156.0,1238.0,1280.0,384.0,1180.0,1148.0
612.0,705.0,1164.0,447.0,1186.0,1192.0,705.0,1000.0,1060.0,1172.0
1202.0,973.0,1202.0,892.0,1168.0,1060.0,1220.0,758.0,1178.0,555.0
1232.0,1192.0,1161.0,902.0,1170.0,1246.0,1224.0,1128.0,714.0,773.0
1157.0,1150.0,1032.0,853.0,1186.0,1166.0,1208.0,1146.0,995.0,1144.0
1242.0,1176.0,1210.0,847.0,1160.0,1226.0,1198.0,770.0,681.0,1256.0
