-732.0,-336.0,1392.0,324.0,2468.0,60.0,2732.0,1120.0,588.0,588.0
1076.0,889.0,938.0,1021.0,1687.0,1885.0,2664.0,2956.0,1660.0,1813.0
2743.0,2487.0,2048.0,1857.0,2074.0,1886.0,2486.0,1387.0,1748.0,3018.0
3153.0,2647.0,3660.0,2266.0,2477.0,3411.0,3343.0,2752.0,2603.0,3415.0
2271.0,3492.0,3472.0,3358.0,3010.0,3251.0,1806.0,2540.0,1092.0,2002.0
3192.0,3484.0,2107.0,2157.0,2407.0,3336.0,3608.0,1076.0,3428.0,2597.0
2274.0,3532.0,3492.0,3600.0,2897.0,3050.0,3516.0,3608.0,3536.0,3480.0
3508.0,3416.0,3520.0,3572.0,1847.0,3560.0,3480.0,3636.0,2637.0,3400.0
3600.0,3360.0,3608.0,3664.0,3488.0,3241.0,2632.0,3444.0,3267.0,3348.0
3540.0,2214.0,3104.0,1845.0,3552.0,3572.0,3592.0,2758.0,3472.0,2389.0
3444.0,3632.0,2650.0,3440.0,3456.0,3460.0,1852.0,2388.0,3608.0,3428.0
3616.0,3540.0,3536.0,3656.0,3496.0,3600.0,3340.0,2861.0,2067.0,3604.0
2224.0,3477.0,3500.0,3544.0,3600.0,3512.0,2229.0,3373.0,3608.0,3227.0
3436.0,3506.0,3400.0,3552.0,3488.0,3516.0,3512.0,2725.0,3620.0,3500.0
3540.0,3208.0,3352.0,3452.0,3512.0,3392.0,3484.0,3440.0,2142.0,3532.0
3436.0,3456.0,1889.0,3488.0,3480.0,2470.0,3580.0,3532.0,3508.0,3440.0
