1388.0,-72.0,2200.0,588.0,984.0,1524.0,1388.0,984.0,2600.0,2200.0
313.0,629.0,1321.0,973.0,747.0,1299.0,946.0,619.0,1569.0,1937.0
3252.0,1240.0,1461.0,2310.0,2185.0,2760.0,2335.0,1629.0,1437.0,882.0
1728.0,1564.0,2770.0,1248.0,2304.0,3180.0,2772.0,2920.0,2920.0,1470.0
3122.0,2566.0,2273.0,896.0,1177.0,1032.0,1445.0,1529.0,1743.0,2267.0
2449.0,2669.0,1458.0,2207.0,1435.0,3008.0,3172.0,2004.0,1774.0,2723.0
3036.0,2730.0,2367.0,2618.0,2904.0,3054.0,2968.0,2232.0,3024.0,3048.0
3012.0,2936.0,3084.0,3094.0,2517.0,2968.0,1475.0,1953.0,2536.0,2940.0
3024.0,2417.0,2942.0,2515.0,1696.0,2924.0,3024.0,2829.0,1736.0,3086.0
3048.0,3158.0,3030.0,2864.0,3066.0,2996.0,2824.0,3102.0,2482.0,1413.0
3006.0,2984.0,2443.0,1714.0,2972.0,2430.0,3064.0,2563.0,2528.0,2040.0
3156.0,3072.0,2896.0,3012.0,2862.0,2644.0,3000.0,2900.0,2736.0,2790.0
2850.0,1249.0,2010.0,2940.0,2246.0,2912.0,2974.0,2461.0,3034.0,2840.0
2992.0,2580.0,2966.0,2984.0,2715.0,2193.0,2644.0,2493.0,3078.0,3038.0
2920.0,2964.0,3016.0,1758.0,3026.0,2137.0,2940.0,2956.0,2488.0,3060.0
3014.0,2956.0,3076.0,2866.0,2860.0,2902.0,2936.0,2856.0,2920.0,2812.0
